"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"CANADIAN JOURNAL OF AGRICULTURAL ECONOMICS-REVUE CANADIENNE D AGROECONOMIE","0008-3976","1744-7976","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","Multi-Language","Agriculture/Agronomy"
"CANADIAN JOURNAL OF ANIMAL SCIENCE","0008-3984","1918-1825","CANADIAN SCIENCE PUBLISHING","65 AURIGA DR, SUITE 203, OTTAWA, CANADA, ON, K2E 7W6","Multi-Language","Animal Sciences"
"CANADIAN JOURNAL OF DIETETIC PRACTICE AND RESEARCH","1486-3847","2292-9592","DIETITIANS CANADA","480 UNIV AVE, SUITE 604, TORONTO, CANADA, ONTARIO, M5G 1V2","Multi-Language","Food Science/Nutrition"
"CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES","0706-652X","1205-7533","CANADIAN SCIENCE PUBLISHING","65 AURIGA DR, SUITE 203, OTTAWA, CANADA, ON, K2E 7W6","Multi-Language","Aquatic Sciences"
"CANADIAN JOURNAL OF FOREST RESEARCH","0045-5067","1208-6037","CANADIAN SCIENCE PUBLISHING","65 AURIGA DR, SUITE 203, OTTAWA, CANADA, ON, K2E 7W6","Multi-Language","Plant Sciences"
"CANADIAN JOURNAL OF MICROBIOLOGY","0008-4166","1480-3275","CANADIAN SCIENCE PUBLISHING","65 AURIGA DR, SUITE 203, OTTAWA, CANADA, ON, K2E 7W6","Multi-Language","Biotechnology & Applied Microbiology"
"CANADIAN JOURNAL OF PLANT PATHOLOGY","0706-0661","1715-2992","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","Multi-Language","Plant Sciences"
"CANADIAN JOURNAL OF PLANT SCIENCE","0008-4220","1918-1833","CANADIAN SCIENCE PUBLISHING","65 AURIGA DR, SUITE 203, OTTAWA, CANADA, ON, K2E 7W6","Multi-Language","Plant Sciences"
"CANADIAN JOURNAL OF SOIL SCIENCE","0008-4271","1918-1841","CANADIAN SCIENCE PUBLISHING","65 AURIGA DR, SUITE 203, OTTAWA, CANADA, ON, K2E 7W6","Multi-Language","Environment/Ecology"
"CANADIAN JOURNAL OF VETERINARY RESEARCH-REVUE CANADIENNE DE RECHERCHE VETERINAIRE","0830-9000","1928-9022","CANADIAN VET MED ASSOC","339 BOOTH ST, OTTAWA, CANADA, ONTARIO, K1R 7K1","Multi-Language","Veterinary Medicine/Animal Health"
"CANADIAN JOURNAL OF ZOOLOGY","0008-4301","1480-3283","CANADIAN SCIENCE PUBLISHING","65 AURIGA DR, SUITE 203, OTTAWA, CANADA, ON, K2E 7W6","Multi-Language","Animal Sciences"
"CANADIAN VETERINARY JOURNAL-REVUE VETERINAIRE CANADIENNE","0008-5286","0008-5286","CANADIAN VET MED ASSOC","339 BOOTH ST, OTTAWA, CANADA, ONTARIO, K1R 7K1","Multi-Language","Veterinary Medicine/Animal Health"
"CANDOLLEA","0373-2967","","CONSERVATOIRE ET JARDIN BOTANIQUES VILLE GENEVE","CASE POSTALE 60, CHAMBESY, SWITZERLAND, CH-1292","French","Plant Sciences"
"CARBOHYDRATE POLYMERS","0144-8617","1879-1344","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Agricultural Chemistry"
"CARBOHYDRATE RESEARCH","0008-6215","1873-426X","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","Multi-Language","Agricultural Chemistry"
"CARBON BALANCE AND MANAGEMENT","1750-0680","1750-0680","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Environment/Ecology"
"CARIBBEAN JOURNAL OF SCIENCE","0008-6452","0008-6452","UNIV PUERTO RICO,","COLLEGE ARTS SCIENCES, MAYAGUEZ, USA, PR, 00680","English","Biology"
"CARYOLOGIA","0008-7114","2165-5391","FIRENZE UNIV PRESS","JOURNALS DIVISION, BORGO ALBIZI, 28, FIRENZE, ITALY, 50122","English","Biology"
"CASTANEA","0008-7475","1938-4386","SOUTHERN APPALACHIAN BOTANICAL SOC, NEWBERRY COLL","DEPT BIOLOGY, C/O CHARLES N HORN, SECRETARY-TREASURER, 2100 COLLEGE ST, NEWBERRY, USA, SC, 29108","English","Plant Sciences"
"CATENA","0341-8162","1872-6887","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","Multi-Language","Environment/Ecology"
"CEREAL CHEMISTRY","0009-0352","1943-3638","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Agricultural Chemistry"
"CEREAL FOODS WORLD","0146-6283","0146-6283","AACC INTERNATIONAL","3340 PILOT KNOB RD, ST PAUL, USA, MN, 55121-2097","English","Food Science/Nutrition"
"CEREAL RESEARCH COMMUNICATIONS","0133-3720","1788-9170","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Agriculture/Agronomy"
"CHELONIAN CONSERVATION AND BIOLOGY","1071-8443","1943-3956","ALLEN PRESS INC","810 E 10TH ST, LAWRENCE, USA, KS, 66044","English","Animal Sciences"
"CHEMICAL AND BIOLOGICAL TECHNOLOGIES IN AGRICULTURE","2196-5641","2196-5641","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Agricultural Chemistry"
"CHEMICAL SENSES","0379-864X","1464-3553","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Multidisciplinary"
"CHEMISTRY AND ECOLOGY","0275-7540","1029-0370","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Environment/Ecology"
"CHEMOECOLOGY","0937-7409","1423-0445","SPRINGER BASEL AG","PICASSOPLATZ 4, BASEL, SWITZERLAND, 4052","English","Environment/Ecology"
"CHEMOSENSORY PERCEPTION","1936-5802","1936-5810","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Food Science/Nutrition"
"CHEMOSPHERE","0045-6535","1879-1298","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","Multi-Language","Environment/Ecology"
"CHINA AGRICULTURAL ECONOMIC REVIEW","1756-137X","1756-1388","EMERALD GROUP PUBLISHING LTD","HOWARD HOUSE, WAGON LANE, BINGLEY, ENGLAND, W YORKSHIRE, BD16 1WA","English","Agriculture/Agronomy"
"CIENCIAS MARINAS","0185-3880","2395-9053","INST INVESTIGACIONES OCEANOLOGICAS, U A B C","APARTADO POSTAL 423, ENSENADA, BAJA CALIFORNIA, MEXICO, 22800","English, Spanish","Aquatic Sciences"
"CLADISTICS","0748-3007","1096-0031","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Biology"
"CLAYS AND CLAY MINERALS","0009-8604","1552-8367","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Environment/Ecology"
"CLEAN-SOIL AIR WATER","1863-0650","1863-0669","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"CLEAN TECHNOLOGIES AND ENVIRONMENTAL POLICY","1618-954X","1618-9558","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Environment/Ecology"
"CLIMATE RESEARCH","0936-577X","1616-1572","INTER-RESEARCH","NORDBUNTE 23, OLDENDORF LUHE, GERMANY, D-21385","English","Environment/Ecology"
"CLIMATE RISK MANAGEMENT","2212-0963","2212-0963","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Environment/Ecology"
"CLIMATE SERVICES","2405-8807","2405-8807","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Environment/Ecology"
"CLIMATIC CHANGE","0165-0009","1573-1480","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Environment/Ecology"
"COASTAL MANAGEMENT","0892-0753","1521-0421","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Environment/Ecology"
"COLEOPTERISTS BULLETIN","0010-065X","1938-4394","COLEOPTERISTS SOC","UNIV GEORGIA, 413 BIOLOGICAL SCIENCES BUILDING, ATHENS, USA, GA, 30602-2603","English","Entomology/Pest Control"
"COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS","0010-3624","1532-2416","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Environment/Ecology"
"COMMUNITY ECOLOGY","1585-8553","1588-2756","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Environment/Ecology"
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY","1095-6433","1531-4332","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","Multi-Language","Animal Sciences"
"COMPARATIVE CYTOGENETICS","1993-0771","1993-078X","PENSOFT PUBLISHERS","12 PROF GEORGI ZLATARSKI ST, SOFIA, BULGARIA, 1700","English","Biology"
"COMPARATIVE IMMUNOLOGY MICROBIOLOGY AND INFECTIOUS DISEASES","0147-9571","1878-1667","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","Multi-Language","Veterinary Medicine/Animal Health"
"COMPARATIVE MEDICINE","1532-0820","1532-0820","AMER ASSOC LABORATORY ANIMAL SCIENCE","9190 CRESTWYN HILLS DR, MEMPHIS, USA, TN, 38125","English","Animal Sciences"
"COMPARATIVE PARASITOLOGY","1525-2647","1938-2952","HELMINTHOLOGICAL SOC WASHINGTON","C/O ALLEN PRESS INC, 1041 NEW HAMPSHIRE ST, ACCT# 141866, LAWRENCE, USA, KS, 66044","English","Animal Sciences"
"COMPOST SCIENCE & UTILIZATION","1065-657X","2326-2397","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Environment/Ecology"
"COMPREHENSIVE REVIEWS IN FOOD SCIENCE AND FOOD SAFETY","1541-4337","1541-4337","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Food Science/Nutrition"
"COMPTES RENDUS BIOLOGIES","1631-0691","1768-3238","CENTRE MERSENNE POUR LՃDITION SCIENTIFIQUE OUVERTE","Cellule Mathdoc Batiment Ceta, 150 Rue de la Chimie CS 40700, Grenolde Cedex 9, France, 38058","French","Multidisciplinary"
"COMPUTERS AND ELECTRONICS IN AGRICULTURE","0168-1699","1872-7107","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Agriculture/Agronomy"
"CONDOR","0010-5422","1938-5129","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Animal Sciences"
"CONSERVATION BIOLOGY","0888-8892","1523-1739","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"CONSERVATION GENETICS","1566-0621","1572-9737","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Biology"
"CONSERVATION GENETICS RESOURCES","1877-7252","1877-7260","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Biology"
"CONSERVATION LETTERS","1755-263X","1755-263X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"CONSERVATION PHYSIOLOGY","2051-1434","2051-1434","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Environment/Ecology"
"CONSERVATION SCIENCE AND PRACTICE","2578-4854","2578-4854","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"CONTINENTAL SHELF RESEARCH","0278-4343","1873-6955","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Aquatic Sciences"
"CONTRIBUTIONS TO ZOOLOGY","1383-4517","1875-9866","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","Multi-Language","Animal Sciences"
"COPEIA","0045-8511","1938-5110","AMER SOC ICHTHYOLOGISTS & HERPETOLOGISTS","MAUREEN DONNELLY, SECRETARY FLORIDA INT UNIV BIOLOGICAL SCIENCES, 11200 SW 8TH STREET, MIAMI, USA, FL, 33199","English","Animal Sciences"
"CORAL REEFS","0722-4028","1432-0975","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Aquatic Sciences"
"CRITICAL REVIEWS IN BIOTECHNOLOGY","0738-8551","1549-7801","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Biotechnology & Applied Microbiology"
"CRITICAL REVIEWS IN ENVIRONMENTAL SCIENCE AND TECHNOLOGY","1064-3389","1547-6537","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Environment/Ecology"
"CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION","1040-8398","1549-7852","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Food Science/Nutrition"
"CRITICAL REVIEWS IN PLANT SCIENCES","0735-2689","1549-7836","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Plant Sciences"
"CROP JOURNAL","2095-5421","2214-5141","KEAI PUBLISHING LTD","16 DONGHUANGCHENGGEN NORTH ST, BEIJING, PEOPLES R CHINA, DONGHENG DISTRICT, 100717","English","Agriculture/Agronomy"
"CROP & PASTURE SCIENCE","1836-0947","1836-5795","CSIRO PUBLISHING","UNIPARK, BLDG 1, LEVEL 1, 195 WELLINGTON RD, LOCKED BAG 10, CLAYTON, AUSTRALIA, VIC, 3168","English","Agriculture/Agronomy"
"CROP PROTECTION","0261-2194","1873-6904","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Agriculture/Agronomy"
"CROP SCIENCE","0011-183X","1435-0653","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Agriculture/Agronomy"
"CRUSTACEANA","0011-216X","1568-5403","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","Multi-Language","Aquatic Sciences"
"CRYPTOGAMIE ALGOLOGIE","0181-1568","1776-0984","ADAC-CRYPTOGAMIE","12 RUE DE BUFFON, PARIS, FRANCE, 75005","Multi-Language","Aquatic Sciences"
"CRYPTOGAMIE BRYOLOGIE","1290-0796","1776-0992","ADAC-CRYPTOGAMIE","12 RUE DE BUFFON, PARIS, FRANCE, 75005","Multi-Language","Plant Sciences"
"CRYPTOGAMIE MYCOLOGIE","0181-1584","1776-100X","ADAC-CRYPTOGAMIE","12 RUE DE BUFFON, PARIS, FRANCE, 75005","Multi-Language","Plant Sciences"
"CURRENT FORESTRY REPORTS","2198-6436","2198-6436","SPRINGER INTERNATIONAL PUBLISHING AG","GEWERBESTRASSE 11, CHAM, SWITZERLAND, CH-6330","English","Plant Sciences"
"CURRENT HERPETOLOGY","1345-5834","1881-1019","HERPETOLOGICAL SOC JAPAN, KYOTO UNIV, GRADUATE SCH SCIE","DEPT ZOOLOGY, KITASHIRAKAWA-OIWAKE-CHO, KYOTO, JAPAN, 606-8502","Multi-Language","Animal Sciences"
"CURRENT OPINION IN ENVIRONMENTAL SUSTAINABILITY","1877-3435","1877-3443","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Environment/Ecology"
"CURRENT OPINION IN FOOD SCIENCE","2214-7993","2214-8000","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Agriculture/Agronomy"
"CURRENT OPINION IN INSECT SCIENCE","2214-5745","2214-5753","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Entomology/Pest Control"
"CURRENT OPINION IN MICROBIOLOGY","1369-5274","1879-0364","CURRENT BIOLOGY LTD","84 THEOBALDS RD, LONDON, ENGLAND, WC1X 8RR","English","Biotechnology & Applied Microbiology"
"CURRENT OPINION IN PLANT BIOLOGY","1369-5266","1879-0356","CURRENT BIOLOGY LTD","84 THEOBALDS RD, LONDON, ENGLAND, WC1X 8RR","English","Plant Sciences"
"CURRENT POLLUTION REPORTS","2198-6592","2198-6592","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Environment/Ecology"
"CURRENT SCIENCE","0011-3891","0011-3891","INDIAN ACAD SCIENCES","C V RAMAN AVENUE, SADASHIVANAGAR, P B #8005, BANGALORE, INDIA, 560 080","English","Multidisciplinary"
"CURRENT TOPICS IN NUTRACEUTICAL RESEARCH","1540-7535","2641-452X","NEW CENTURY HEALTH PUBLISHERS, LLC","PO BOX 175, COPPELL, USA, TX, 75019","English","Food Science/Nutrition"
"CURRENT ZOOLOGY","1674-5507","2396-9814","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Animal Sciences"
"CYBIUM","0399-0974","","SOC FRANCAISE D ICHTYOLOGIE","MUSEUM NATL D HISTOIRE NATURELLE, 43 RUE CUVIER, PARIS, FRANCE, 75231","Multi-Language","Animal Sciences"
"CYTOTECHNOLOGY","0920-9069","1573-0778","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Biotechnology & Applied Microbiology"
"CZECH JOURNAL OF ANIMAL SCIENCE","1212-1819","1805-9309","CZECH ACADEMY AGRICULTURAL SCIENCES","TESNOV 17, PRAGUE, CZECH REPUBLIC, 117 05","English","Animal Sciences"
"CZECH JOURNAL OF FOOD SCIENCES","1212-1800","1805-9317","CZECH ACADEMY AGRICULTURAL SCIENCES","TESNOV 17, PRAGUE, CZECH REPUBLIC, 117 05","English","Food Science/Nutrition"
"DAIRY SCIENCE & TECHNOLOGY","1958-5586","1958-5594","SPRINGER FRANCE","22 RUE DE PALESTRO, PARIS, FRANCE, 75002","English","Food Science/Nutrition"
"DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY","0967-0645","1879-0100","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Aquatic Sciences"
"DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS","0967-0637","1879-0119","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Aquatic Sciences"
"DENDROCHRONOLOGIA","1125-7865","1612-0051","ELSEVIER GMBH","HACKERBRUCKE 6, MUNICH, GERMANY, 80335","English","Plant Sciences"
"DEUTSCHE ENTOMOLOGISCHE ZEITSCHRIFT","1435-1951","1522-2403","PENSOFT PUBLISHERS","12 PROF GEORGI ZLATARSKI ST, SOFIA, BULGARIA, 1700","English","Entomology/Pest Control"
"DEUTSCHE LEBENSMITTEL-RUNDSCHAU","0012-0413","0012-0413","B BEHES VERLAG GMBH & CO KG","AVERHOFFSTRASSE 10, HAMBURG, GERMANY, 22085","Multi-Language","Food Science/Nutrition"
"DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY","0145-305X","1879-0089","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Animal Sciences"
"DIATOM RESEARCH","0269-249X","2159-8347","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Aquatic Sciences"
"DISEASES OF AQUATIC ORGANISMS","0177-5103","1616-1580","INTER-RESEARCH","NORDBUNTE 23, OLDENDORF LUHE, GERMANY, D-21385","English","Aquatic Sciences"
"DIVERSITY AND DISTRIBUTIONS","1366-9516","1472-4642","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Biology"
"DIVERSITY-BASEL","1424-2818","1424-2818","MDPI","ST ALBAN-ANLAGE 66, BASEL, SWITZERLAND, CH-4052","English","Environment/Ecology"
"DOMESTIC ANIMAL ENDOCRINOLOGY","0739-7240","1879-0054","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Animal Sciences"
"EARTHS FUTURE","2328-4277","2328-4277","AMER GEOPHYSICAL UNION","2000 FLORIDA AVE NW, WASHINGTON, USA, DC, 20009","English","Environment/Ecology"
"ECOGRAPHY","0906-7590","1600-0587","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"ECOHEALTH","1612-9202","1612-9210","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Environment/Ecology"
"ECOHYDROLOGY","1936-0584","1936-0592","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"ECOHYDROLOGY & HYDROBIOLOGY","1642-3593","2080-3397","INT CENTRE ECOLOGY, POLISH ACAD SCIENCES","DZIEKANOW LESNY, LOMIANKI, POLAND, 00000","English","Environment/Ecology"
"ECOLOGICAL APPLICATIONS","1051-0761","1939-5582","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"ECOLOGICAL COMPLEXITY","1476-945X","1476-9840","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Environment/Ecology"
"ECOLOGICAL ECONOMICS","0921-8009","1873-6106","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Environment/Ecology"
"ECOLOGICAL ENGINEERING","0925-8574","1872-6992","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Environment/Ecology"
"ECOLOGICAL ENTOMOLOGY","0307-6946","1365-2311","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Entomology/Pest Control"
"ECOLOGICAL INDICATORS","1470-160X","1872-7034","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Environment/Ecology"
"ECOLOGICAL INFORMATICS","1574-9541","1878-0512","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Environment/Ecology"
"ECOLOGICAL MANAGEMENT & RESTORATION","1442-7001","1442-8903","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"ECOLOGICAL MODELLING","0304-3800","1872-7026","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Environment/Ecology"
"ECOLOGICAL MONOGRAPHS","0012-9615","1557-7015","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"ECOLOGICAL PROCESSES","2192-1709","2192-1709","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Environment/Ecology"
"ECOLOGICAL RESEARCH","0912-3814","1440-1703","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"ECOLOGICAL RESTORATION","1543-4060","1543-4079","UNIV WISCONSIN PRESS","JOURNAL DIVISION, 1930 MONROE ST, 3RD FL, MADISON, USA, WI, 53711","English","Environment/Ecology"
"ECOLOGY","0012-9658","1939-9170","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"ECOLOGY AND EVOLUTION","2045-7758","2045-7758","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"ECOLOGY AND SOCIETY","1708-3087","1708-3087","RESILIENCE ALLIANCE","ACADIA UNIV, BIOLOGY DEPT, WOLFVILLE, CANADA, NS, B0P 1X0","English","Environment/Ecology"
"ECOLOGY LETTERS","1461-023X","1461-0248","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"ECOLOGY OF FOOD AND NUTRITION","0367-0244","1543-5237","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Food Science/Nutrition"
"ECOLOGY OF FRESHWATER FISH","0906-6691","1600-0633","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Aquatic Sciences"
"ECO MONT-JOURNAL ON PROTECTED MOUNTAIN AREAS RESEARCH","2073-106X","2073-1558","AUSTRIAN ACAD SCIENCES PRESS, UNIV INNSBRUCK","PO BOX 471, POSTGASSE 7, VIENNA, AUSTRIA, 1011","English","Environment/Ecology"
"ECONOMIC BOTANY","0013-0001","1874-9364","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Plant Sciences"
"ECOSCIENCE","1195-6860","2376-7626","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Environment/Ecology"
"ECOSPHERE","2150-8925","2150-8925","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"ECOSYSTEM HEALTH AND SUSTAINABILITY","2096-4129","2332-8878","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Environment/Ecology"
"ECOSYSTEMS","1432-9840","1435-0629","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Environment/Ecology"
"ECOSYSTEM SERVICES","2212-0416","2212-0416","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Environment/Ecology"
"ECOTOXICOLOGY","0963-9292","1573-3017","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Environment/Ecology"
"ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY","0147-6513","1090-2414","ACADEMIC PRESS INC ELSEVIER SCIENCE","525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Environment/Ecology"
"EFSA JOURNAL","1831-4732","1831-4732","EUROPEAN FOOD SAFETY AUTHORITY-EFSA","EUROPEAN FOOD SAFETY AUTHORITY-EFSA, PARMA, ITALY, 00000","English","Food Science/Nutrition"
"EGYPTIAN JOURNAL OF REMOTE SENSING AND SPACE SCIENCES","1110-9823","2090-2476","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Environment/Ecology"
"ELEMENTA-SCIENCE OF THE ANTHROPOCENE","2325-1026","2325-1026","UNIV CALIFORNIA PRESS","155 GRAND AVE, SUITE 400, OAKLAND, USA, CA, 94612-3758","English","Environment/Ecology"
